Count,Date,Time,Lat,Long,Speed,Altitude,GSR
386,25/5/2018,15:05:04,51.525574,-0.12956,0.3,51,570
387,25/5/2018,15:05:04,51.525574,-0.12956,0.3,51.1,571
388,25/5/2018,15:05:05,51.525574,-0.129561,1.22,51.1,567
389,25/5/2018,15:05:05,51.525574,-0.129561,1.22,51.1,568
390,25/5/2018,15:05:06,51.525574,-0.12956,0.74,51.1,567
391,25/5/2018,15:05:07,51.52557,-0.129559,0.85,51.1,569
392,25/5/2018,15:05:07,51.52557,-0.129559,0.85,52.2,570
393,25/5/2018,15:05:08,51.525566,-0.129558,1.11,52.2,568
394,25/5/2018,15:05:08,51.525566,-0.129558,1.11,53,569
395,25/5/2018,15:05:09,51.525578,-0.12955,3.93,53,568
396,25/5/2018,15:05:09,51.525578,-0.12955,3.93,53.3,567
397,25/5/2018,15:05:10,51.525578,-0.129547,0.26,53.3,567
398,25/5/2018,15:05:10,51.525578,-0.129547,0.26,54.7,566
399,25/5/2018,15:05:11,51.5256,-0.129531,5.24,54.7,565
400,25/5/2018,15:05:11,51.5256,-0.129531,5.24,59.1,566
401,25/5/2018,15:05:12,51.525627,-0.12953,8.96,59.1,567
402,25/5/2018,15:05:12,51.525627,-0.12953,8.96,60.5,567
403,25/5/2018,15:05:13,51.525627,-0.12954,3.93,60.5,566
404,25/5/2018,15:05:13,51.525627,-0.12954,3.93,60.5,568
405,25/5/2018,15:05:14,51.525646,-0.129525,1.19,60.5,564
406,25/5/2018,15:05:14,51.525646,-0.129525,1.19,64.2,566
407,25/5/2018,15:05:15,51.525639,-0.129527,2.09,64.2,564
408,25/5/2018,15:05:15,51.525639,-0.129527,2.09,65.1,565
409,25/5/2018,15:05:16,51.525646,-0.129515,3.2,65.1,566
410,25/5/2018,15:05:16,51.525646,-0.129515,3.2,66.4,567
411,25/5/2018,15:05:17,51.525642,-0.129487,2.57,66.4,565
412,25/5/2018,15:05:17,51.525642,-0.129487,2.57,68.9,567
413,25/5/2018,15:05:18,51.525639,-0.129486,1.19,68.9,565
414,25/5/2018,15:05:18,51.525639,-0.129486,1.19,68.2,565
415,25/5/2018,15:05:19,51.525635,-0.129481,2.35,68.2,565
416,25/5/2018,15:05:19,51.525635,-0.129481,2.35,69,565
417,25/5/2018,15:05:20,51.52562,-0.129477,5.52,69,566
418,25/5/2018,15:05:20,51.52562,-0.129477,5.52,68.3,567
419,25/5/2018,15:05:21,51.525612,-0.129472,1.56,68.3,566
420,25/5/2018,15:05:21,51.525612,-0.129472,1.56,68.4,565
421,25/5/2018,15:05:22,51.5256,-0.129469,2.06,68.4,565
422,25/5/2018,15:05:22,51.5256,-0.129469,2.06,68,566
423,25/5/2018,15:05:23,51.525593,-0.129469,2.17,68,563
424,25/5/2018,15:05:23,51.525593,-0.129469,2.17,67.1,565
425,25/5/2018,15:05:24,51.525589,-0.129482,1.5,67.1,563
426,25/5/2018,15:05:24,51.525589,-0.129482,1.5,65.4,566
427,25/5/2018,15:05:25,51.525585,-0.12948,0.56,65.4,565
428,25/5/2018,15:05:26,51.52557,-0.12947,1.74,65.4,565
429,25/5/2018,15:05:27,51.525574,-0.12946,2.07,65.4,565
430,25/5/2018,15:05:28,51.52557,-0.129461,2.35,65.4,565
431,25/5/2018,15:05:28,51.52557,-0.129461,2.35,66.5,564
432,25/5/2018,15:05:29,51.525566,-0.129465,1.15,66.5,564
433,25/5/2018,15:05:29,51.525566,-0.129465,1.15,65.7,566
434,25/5/2018,15:05:30,51.525566,-0.129471,2.11,65.7,564
435,25/5/2018,15:05:31,51.525551,-0.129484,2.91,65.7,566
436,25/5/2018,15:05:31,51.525551,-0.129484,2.91,63.8,566
437,25/5/2018,15:05:32,51.525547,-0.129493,1.26,63.8,565
438,25/5/2018,15:05:32,51.525547,-0.129493,1.26,63.7,565
439,25/5/2018,15:05:33,51.525551,-0.129525,2.24,63.7,564
440,25/5/2018,15:05:33,51.525551,-0.129525,2.24,61.1,565
441,25/5/2018,15:05:34,51.525536,-0.129531,0.54,61.1,565
442,25/5/2018,15:05:34,51.525536,-0.129531,0.54,60.7,567
443,25/5/2018,15:05:35,51.525524,-0.129551,1.44,60.7,567
444,25/5/2018,15:05:35,51.525524,-0.129551,1.44,58.3,569
445,25/5/2018,15:05:36,51.525517,-0.129564,1.76,58.3,566
446,25/5/2018,15:05:36,51.525517,-0.129564,1.76,57.3,566
447,25/5/2018,15:05:37,51.525505,-0.129582,3.72,57.3,564
448,25/5/2018,15:05:38,51.525482,-0.129635,1.63,57.3,566
449,25/5/2018,15:05:38,51.525482,-0.129635,1.63,50.2,568
450,25/5/2018,15:05:39,51.525463,-0.129661,3.28,50.2,567
451,25/5/2018,15:05:39,51.525463,-0.129661,3.28,48.1,568
452,25/5/2018,15:05:40,51.525448,-0.129665,2.22,48.1,566
453,25/5/2018,15:05:41,51.525433,-0.129668,3.91,48.1,567
454,25/5/2018,15:05:41,51.525433,-0.129668,3.91,48.2,566
455,25/5/2018,15:05:42,51.525417,-0.129698,4.96,48.2,566
456,25/5/2018,15:05:42,51.525417,-0.129698,4.96,45.1,566
457,25/5/2018,15:05:43,51.525391,-0.129729,2.44,45.1,566
458,25/5/2018,15:05:43,51.525391,-0.129729,2.44,40.7,567
459,25/5/2018,15:05:44,51.525372,-0.129749,3.17,40.7,567
460,25/5/2018,15:05:44,51.525372,-0.129749,3.17,37.9,568
461,25/5/2018,15:05:45,51.525368,-0.129743,2.26,37.9,565
462,25/5/2018,15:05:46,51.52536,-0.12975,2.43,37.9,565
463,25/5/2018,15:05:46,51.52536,-0.12975,2.43,37.6,566
464,25/5/2018,15:05:47,51.525349,-0.12976,2.57,37.6,567
465,25/5/2018,15:05:47,51.525349,-0.12976,2.57,36.3,568
466,25/5/2018,15:05:48,51.525341,-0.12975,1.63,36.3,567
467,25/5/2018,15:05:48,51.525341,-0.12975,1.63,36.8,568
468,25/5/2018,15:05:49,51.52533,-0.129749,3.65,36.8,568
469,25/5/2018,15:05:49,51.52533,-0.129749,3.65,36.3,568
470,25/5/2018,15:05:50,51.525314,-0.129748,5.85,36.3,566
471,25/5/2018,15:05:50,51.525314,-0.129748,5.85,35.5,566
472,25/5/2018,15:05:51,51.525307,-0.129744,4.54,35.5,563
473,25/5/2018,15:05:52,51.525295,-0.12975,3.56,35.5,568
474,25/5/2018,15:05:52,51.525295,-0.12975,3.56,34.2,568
475,25/5/2018,15:05:53,51.525288,-0.129737,2.83,34.2,567
476,25/5/2018,15:05:53,51.525288,-0.129737,2.83,34.6,568
477,25/5/2018,15:05:54,51.52528,-0.129731,2.76,34.6,565
478,25/5/2018,15:05:54,51.52528,-0.129731,2.76,34.2,567
479,25/5/2018,15:05:55,51.52528,-0.129717,4.22,34.2,565
480,25/5/2018,15:05:55,51.52528,-0.129717,4.22,33.5,566
481,25/5/2018,15:05:56,51.525261,-0.129709,5.2,33.5,566
482,25/5/2018,15:05:56,51.525261,-0.129709,5.2,34.2,567
483,25/5/2018,15:05:57,51.525261,-0.129689,2.82,34.2,566
484,25/5/2018,15:05:58,51.525242,-0.12968,5,34.2,568
485,25/5/2018,15:05:59,51.525242,-0.129678,4.06,34.2,567
486,25/5/2018,15:06:00,51.525227,-0.129669,4.76,34.2,568
487,25/5/2018,15:06:01,51.525219,-0.129665,3.57,34.2,569
488,25/5/2018,15:06:02,51.525208,-0.129658,2.61,34.2,570
489,25/5/2018,15:06:03,51.525196,-0.129657,2.74,34.2,568
490,25/5/2018,15:06:04,51.525192,-0.129641,3.37,34.2,568
491,25/5/2018,15:06:04,51.525192,-0.129641,3.37,32.5,570
492,25/5/2018,15:06:05,51.525181,-0.12964,4.17,32.5,568
493,25/5/2018,15:06:05,51.525181,-0.12964,4.17,32.2,570
494,25/5/2018,15:06:06,51.525166,-0.129637,3.5,32.2,568
495,25/5/2018,15:06:06,51.525166,-0.129637,3.5,31.3,570
496,25/5/2018,15:06:07,51.525154,-0.129629,3.28,31.3,567
497,25/5/2018,15:06:07,51.525154,-0.129629,3.28,31,568
498,25/5/2018,15:06:08,51.525146,-0.129618,3.83,31,568
499,25/5/2018,15:06:08,51.525146,-0.129618,3.83,31.3,568
500,25/5/2018,15:06:09,51.525127,-0.129624,5.98,31.3,568
501,25/5/2018,15:06:09,51.525127,-0.129624,5.98,29.9,570
502,25/5/2018,15:06:10,51.525112,-0.129623,3.32,29.9,569
503,25/5/2018,15:06:11,51.525108,-0.129611,2.39,29.9,572
504,25/5/2018,15:06:11,51.525108,-0.129611,2.39,28.7,571
505,25/5/2018,15:06:12,51.525101,-0.129602,1.59,28.7,569
506,25/5/2018,15:06:12,51.525101,-0.129602,1.59,29,569
507,25/5/2018,15:06:13,51.525093,-0.129589,4.06,29,567
508,25/5/2018,15:06:13,51.525093,-0.129589,4.06,29.3,569
509,25/5/2018,15:06:14,51.525082,-0.129577,5.35,29.3,568
510,25/5/2018,15:06:14,51.525082,-0.129577,5.35,29.3,570
511,25/5/2018,15:06:15,51.52507,-0.129576,3.85,29.3,568
512,25/5/2018,15:06:16,51.525063,-0.12958,3.61,29.3,570
513,25/5/2018,15:06:16,51.525063,-0.12958,3.61,28.3,569
514,25/5/2018,15:06:17,51.525055,-0.129569,3.59,28.3,568
515,25/5/2018,15:06:17,51.525055,-0.129569,3.59,28.6,568
516,25/5/2018,15:06:18,51.52504,-0.129551,5.72,28.6,569
517,25/5/2018,15:06:18,51.52504,-0.129551,5.72,29.9,571
518,25/5/2018,15:06:19,51.525032,-0.129538,4.65,29.9,571
519,25/5/2018,15:06:19,51.525032,-0.129538,4.65,30.5,570
520,25/5/2018,15:06:20,51.525024,-0.129526,4.2,30.5,570
521,25/5/2018,15:06:20,51.525024,-0.129526,4.2,30.5,569
522,25/5/2018,15:06:21,51.525017,-0.129519,4.72,30.5,566
523,25/5/2018,15:06:22,51.525009,-0.129512,4.72,30.5,570
524,25/5/2018,15:06:22,51.525009,-0.129512,4.72,29.7,570
525,25/5/2018,15:06:23,51.525002,-0.129509,2.46,29.7,569
526,25/5/2018,15:06:24,51.524994,-0.129497,2.41,29.7,570
527,25/5/2018,15:06:24,51.524994,-0.129497,2.41,30.3,570
528,25/5/2018,15:06:25,51.524979,-0.12949,2.93,30.3,567
529,25/5/2018,15:06:25,51.524979,-0.12949,2.93,29.6,568
530,25/5/2018,15:06:26,51.524975,-0.129487,3.28,29.6,567
531,25/5/2018,15:06:27,51.52496,-0.129477,4.8,29.6,570
532,25/5/2018,15:06:27,51.52496,-0.129477,4.8,30.8,571
533,25/5/2018,15:06:28,51.524948,-0.129462,3.8,30.8,570
534,25/5/2018,15:06:28,51.524948,-0.129462,3.8,31.3,571
535,25/5/2018,15:06:29,51.524948,-0.129443,3.32,31.3,571
536,25/5/2018,15:06:29,51.524948,-0.129443,3.32,32.4,570
537,25/5/2018,15:06:30,51.524937,-0.129444,4.09,32.4,569
538,25/5/2018,15:06:30,51.524937,-0.129444,4.09,31.7,569
539,25/5/2018,15:06:31,51.524925,-0.129432,4.83,31.7,570
540,25/5/2018,15:06:31,51.524925,-0.129432,4.83,32.3,569
541,25/5/2018,15:06:32,51.524914,-0.129425,4.48,32.3,568
542,25/5/2018,15:06:33,51.524902,-0.129437,4.07,32.3,572
543,25/5/2018,15:06:33,51.524902,-0.129437,4.07,30,572
544,25/5/2018,15:06:34,51.524891,-0.129416,4.44,30,568
545,25/5/2018,15:06:34,51.524891,-0.129416,4.44,31.6,569
546,25/5/2018,15:06:35,51.524876,-0.129406,6.74,31.6,567
547,25/5/2018,15:06:36,51.524872,-0.12939,3.65,31.6,570
548,25/5/2018,15:06:36,51.524872,-0.12939,3.65,34.1,570
549,25/5/2018,15:06:37,51.524864,-0.129381,3.69,34.1,567
550,25/5/2018,15:06:38,51.524853,-0.129379,3.44,34.1,569
551,25/5/2018,15:06:38,51.524853,-0.129379,3.44,34.3,568
552,25/5/2018,15:06:39,51.524841,-0.129369,5.72,34.3,567
553,25/5/2018,15:06:39,51.524841,-0.129369,5.72,34.4,567
554,25/5/2018,15:06:40,51.524834,-0.129347,5.3,34.4,569
555,25/5/2018,15:06:40,51.524834,-0.129347,5.3,35.8,570
556,25/5/2018,15:06:41,51.524818,-0.129346,4.39,35.8,570
557,25/5/2018,15:06:41,51.524818,-0.129346,4.39,35.5,570
558,25/5/2018,15:06:42,51.524811,-0.129343,2.61,35.5,570
559,25/5/2018,15:06:42,51.524811,-0.129343,2.61,35.3,570
560,25/5/2018,15:06:43,51.524807,-0.129337,3.2,35.3,569
561,25/5/2018,15:06:43,51.524807,-0.129337,3.2,35.3,570
562,25/5/2018,15:06:44,51.524796,-0.12932,4.35,35.3,567
563,25/5/2018,15:06:44,51.524796,-0.12932,4.35,35.8,569
564,25/5/2018,15:06:45,51.524784,-0.129317,4.06,35.8,569
565,25/5/2018,15:06:46,51.524784,-0.129294,3.91,35.8,570
566,25/5/2018,15:06:47,51.524776,-0.129277,4.46,35.8,570
567,25/5/2018,15:06:48,51.524769,-0.129261,5.22,35.8,570
568,25/5/2018,15:06:48,51.524769,-0.129261,5.22,37.5,570
569,25/5/2018,15:06:49,51.524761,-0.129239,8.02,37.5,568
570,25/5/2018,15:06:50,51.524757,-0.129221,3.37,37.5,570
571,25/5/2018,15:06:50,51.524757,-0.129221,3.37,37.4,570
572,25/5/2018,15:06:51,51.524742,-0.129214,3.41,37.4,569
573,25/5/2018,15:06:51,51.524742,-0.129214,3.41,36.3,568
574,25/5/2018,15:06:52,51.524734,-0.1292,4.56,36.3,569
575,25/5/2018,15:06:52,51.524734,-0.1292,4.56,36.2,568
576,25/5/2018,15:06:53,51.524731,-0.129189,4.02,36.2,567
577,25/5/2018,15:06:54,51.524731,-0.12918,3.37,36.2,570
578,25/5/2018,15:06:54,51.524731,-0.12918,3.37,34.4,569
579,25/5/2018,15:06:55,51.524727,-0.129167,2.91,34.4,569
580,25/5/2018,15:06:55,51.524727,-0.129167,2.91,33.9,570
581,25/5/2018,15:06:56,51.524715,-0.129159,4.41,33.9,568
582,25/5/2018,15:06:56,51.524715,-0.129159,4.41,33.5,569
583,25/5/2018,15:06:57,51.524704,-0.12915,4.15,33.5,566
584,25/5/2018,15:06:58,51.524696,-0.129144,4.33,33.5,569
585,25/5/2018,15:06:59,51.524696,-0.129129,2.07,33.5,570
586,25/5/2018,15:07:00,51.524689,-0.129113,3.8,33.5,571
587,25/5/2018,15:07:00,51.524689,-0.129113,3.8,34.2,569
588,25/5/2018,15:07:01,51.524677,-0.129114,3.76,34.2,569
589,25/5/2018,15:07:01,51.524677,-0.129114,3.76,32.7,568
590,25/5/2018,15:07:02,51.524673,-0.129104,4.5,32.7,568
591,25/5/2018,15:07:03,51.524666,-0.1291,1.91,32.7,570
592,25/5/2018,15:07:04,51.524658,-0.129096,1.65,32.7,572
593,25/5/2018,15:07:05,51.524651,-0.1291,2.04,32.7,569
594,25/5/2018,15:07:06,51.524658,-0.129068,4.78,32.7,570
595,25/5/2018,15:07:07,51.524654,-0.129045,4.63,32.7,571
596,25/5/2018,15:07:07,51.524654,-0.129045,4.63,35.3,571
597,25/5/2018,15:07:08,51.524639,-0.129035,4.02,35.3,569
598,25/5/2018,15:07:09,51.524639,-0.129027,1.91,35.3,572
599,25/5/2018,15:07:10,51.524628,-0.129018,4.76,35.3,571
600,25/5/2018,15:07:11,51.524628,-0.129008,3.33,35.3,572
601,25/5/2018,15:07:11,51.524628,-0.129008,3.33,37.7,570
602,25/5/2018,15:07:12,51.52462,-0.128995,2.74,37.7,573
603,25/5/2018,15:07:12,51.52462,-0.128995,2.74,38.8,572
604,25/5/2018,15:07:13,51.524612,-0.128988,2.65,38.8,572
605,25/5/2018,15:07:14,51.524612,-0.128987,0.44,38.8,570
606,25/5/2018,15:07:15,51.524605,-0.128978,2.63,38.8,571
607,25/5/2018,15:07:16,51.524601,-0.128971,3.41,38.8,573
608,25/5/2018,15:07:16,51.524601,-0.128971,3.41,41.1,573
609,25/5/2018,15:07:17,51.524597,-0.128961,3.39,41.1,572
610,25/5/2018,15:07:17,51.524597,-0.128961,3.39,42.2,572
611,25/5/2018,15:07:18,51.524593,-0.128951,2.63,42.2,571
612,25/5/2018,15:07:18,51.524593,-0.128951,2.63,43.5,571
613,25/5/2018,15:07:19,51.524593,-0.128935,3.37,43.5,569
614,25/5/2018,15:07:20,51.52459,-0.128918,3.46,43.5,569
615,25/5/2018,15:07:21,51.524582,-0.128915,1.61,43.5,571
616,25/5/2018,15:07:22,51.52457,-0.128907,2.8,43.5,572
617,25/5/2018,15:07:23,51.524578,-0.128888,4.19,43.5,570
618,25/5/2018,15:07:24,51.524574,-0.128875,4.41,43.5,569
619,25/5/2018,15:07:25,51.524574,-0.128871,2.74,43.5,571
620,25/5/2018,15:07:26,51.524559,-0.12886,2.46,43.5,569
621,25/5/2018,15:07:27,51.524548,-0.128863,1.24,43.5,577
622,25/5/2018,15:07:27,51.524548,-0.128863,1.24,49,579
623,25/5/2018,15:07:28,51.524529,-0.128863,0.37,49,579
624,25/5/2018,15:07:28,51.524529,-0.128863,0.37,50,579
625,25/5/2018,15:07:29,51.524513,-0.128864,0.57,50,580
626,25/5/2018,15:07:29,51.524513,-0.128864,0.57,51.2,581
627,25/5/2018,15:07:30,51.524502,-0.128861,1.91,51.2,575
628,25/5/2018,15:07:31,51.52449,-0.128868,1.06,51.2,575
629,25/5/2018,15:07:31,51.52449,-0.128868,1.06,53,577
630,25/5/2018,15:07:32,51.524483,-0.128864,0.54,53,576
631,25/5/2018,15:07:32,51.524483,-0.128864,0.54,54,575
632,25/5/2018,15:07:33,51.524479,-0.128867,0.48,54,573
633,25/5/2018,15:07:34,51.524475,-0.128868,1.5,54,575
634,25/5/2018,15:07:34,51.524475,-0.128868,1.5,56.7,573
635,25/5/2018,15:07:35,51.524471,-0.128865,1.74,56.7,571
636,25/5/2018,15:07:35,51.524471,-0.128865,1.74,58.7,572
637,25/5/2018,15:07:36,51.524467,-0.128864,0.87,58.7,568
638,25/5/2018,15:07:37,51.524467,-0.12886,0.41,58.7,572
639,25/5/2018,15:07:37,51.524467,-0.12886,0.41,61.5,571
640,25/5/2018,15:07:38,51.524467,-0.128863,0.59,61.5,568
641,25/5/2018,15:07:38,51.524467,-0.128863,0.59,62.4,569
642,25/5/2018,15:07:39,51.524467,-0.128862,1.26,62.4,567
643,25/5/2018,15:07:40,51.524471,-0.128861,1.8,62.4,568
644,25/5/2018,15:07:40,51.524471,-0.128861,1.8,64.8,566
645,25/5/2018,15:07:41,51.524471,-0.128858,0.8,64.8,564
646,25/5/2018,15:07:42,51.524475,-0.128853,1.02,64.8,567
647,25/5/2018,15:07:42,51.524475,-0.128853,1.02,66.1,567
648,25/5/2018,15:07:43,51.524483,-0.128842,3.09,66.1,567
649,25/5/2018,15:07:43,51.524483,-0.128842,3.09,63.3,567
650,25/5/2018,15:07:44,51.524483,-0.128834,2.87,63.3,566
651,25/5/2018,15:07:45,51.524494,-0.128825,4.32,63.3,567
652,25/5/2018,15:07:45,51.524494,-0.128825,4.32,53.2,568
653,25/5/2018,15:07:46,51.524498,-0.12882,2.72,53.2,564
654,25/5/2018,15:07:47,51.524509,-0.128814,1.13,53.2,568
655,25/5/2018,15:07:48,51.524521,-0.128803,7.2,53.2,568
656,25/5/2018,15:07:49,51.524502,-0.12883,4.76,53.2,568
657,25/5/2018,15:07:50,51.524513,-0.12882,2.57,53.2,567
658,25/5/2018,15:07:50,51.524513,-0.12882,2.57,45.4,566
659,25/5/2018,15:07:51,51.524525,-0.128805,3.35,45.4,566
660,25/5/2018,15:07:51,51.524525,-0.128805,3.35,45,567
661,25/5/2018,15:07:52,51.524532,-0.128772,1.85,45,567
662,25/5/2018,15:07:52,51.524532,-0.128772,1.85,46.7,567
663,25/5/2018,15:07:53,51.524548,-0.128783,6.69,46.7,568
664,25/5/2018,15:07:53,51.524548,-0.128783,6.69,45.5,566
665,25/5/2018,15:07:54,51.524548,-0.128778,2.8,45.5,564
666,25/5/2018,15:07:55,51.524551,-0.128766,2.09,45.5,565
667,25/5/2018,15:07:56,51.524559,-0.12875,2.17,45.5,566
668,25/5/2018,15:07:57,51.524567,-0.128737,2.06,45.5,567
669,25/5/2018,15:07:57,51.524567,-0.128737,2.06,48.7,567
670,25/5/2018,15:07:58,51.524567,-0.128719,2.67,48.7,565
671,25/5/2018,15:07:58,51.524567,-0.128719,2.67,49.2,565
672,25/5/2018,15:07:59,51.52457,-0.128701,3.46,49.2,565
673,25/5/2018,15:07:59,51.52457,-0.128701,3.46,49.8,565
674,25/5/2018,15:08:00,51.524582,-0.128682,3.59,49.8,565
675,25/5/2018,15:08:01,51.524593,-0.12867,3.5,49.8,566
676,25/5/2018,15:08:02,51.524601,-0.128656,3.72,49.8,567
677,25/5/2018,15:08:02,51.524601,-0.128656,3.72,52,565
678,25/5/2018,15:08:03,51.524609,-0.128643,4.06,52,566
679,25/5/2018,15:08:03,51.524609,-0.128643,4.06,52.2,565
680,25/5/2018,15:08:04,51.524612,-0.128635,2.57,52.2,564
681,25/5/2018,15:08:05,51.524616,-0.12863,2,52.2,566
682,25/5/2018,15:08:06,51.524635,-0.12862,3.61,52.2,568
683,25/5/2018,15:08:06,51.524635,-0.12862,3.61,54.7,567
684,25/5/2018,15:08:07,51.524643,-0.128617,3.48,54.7,565
685,25/5/2018,15:08:08,51.524651,-0.128612,3.04,54.7,567
686,25/5/2018,15:08:09,51.524658,-0.128612,2.74,54.7,571
687,25/5/2018,15:08:09,51.524658,-0.128612,2.74,55.5,571
688,25/5/2018,15:08:10,51.524658,-0.128615,2.06,55.5,569
689,25/5/2018,15:08:11,51.524654,-0.128613,0.87,55.5,571
690,25/5/2018,15:08:11,51.524654,-0.128613,0.87,54.7,569
691,25/5/2018,15:08:12,51.524654,-0.128609,0.07,54.7,568
692,25/5/2018,15:08:12,51.524654,-0.128609,0.07,55,567
693,25/5/2018,15:08:13,51.524654,-0.128608,0.15,55,568
694,25/5/2018,15:08:14,51.524651,-0.128611,0.11,55,570
695,25/5/2018,15:08:14,51.524651,-0.128611,0.11,53.8,570
696,25/5/2018,15:08:15,51.524647,-0.128613,0.41,53.8,570
697,25/5/2018,15:08:16,51.524647,-0.128615,0.09,53.8,569
698,25/5/2018,15:08:17,51.524643,-0.128619,0.22,53.8,569
699,25/5/2018,15:08:18,51.524639,-0.128622,0.09,53.8,572
700,25/5/2018,15:08:18,51.524639,-0.128622,0.09,51,572
701,25/5/2018,15:08:19,51.524635,-0.128624,0.11,51,570
702,25/5/2018,15:08:20,51.524632,-0.128631,0.13,51,570
703,25/5/2018,15:08:20,51.524632,-0.128631,0.13,49.2,569
704,25/5/2018,15:08:21,51.524628,-0.128636,0.19,49.2,569
705,25/5/2018,15:08:21,51.524628,-0.128636,0.19,48.3,568
706,25/5/2018,15:08:22,51.524624,-0.128643,0.13,48.3,570
707,25/5/2018,15:08:22,51.524624,-0.128643,0.13,47.2,570
708,25/5/2018,15:08:23,51.524624,-0.128648,0,47.2,571
709,25/5/2018,15:08:23,51.524624,-0.128648,0,46.4,571
710,25/5/2018,15:08:24,51.52462,-0.128652,0.04,46.4,572
711,25/5/2018,15:08:24,51.52462,-0.128652,0.04,45.8,570
712,25/5/2018,15:08:25,51.524624,-0.128655,0.07,45.8,570
713,25/5/2018,15:08:26,51.524624,-0.128659,0.15,45.8,572
714,25/5/2018,15:08:26,51.524624,-0.128659,0.15,46.2,572
715,25/5/2018,15:08:27,51.524628,-0.128661,0.09,46.2,573
716,25/5/2018,15:08:27,51.524628,-0.128661,0.09,46.4,572
717,25/5/2018,15:08:28,51.524635,-0.128646,0.09,46.4,573
718,25/5/2018,15:08:28,51.524635,-0.128646,0.09,49.3,572
719,25/5/2018,15:08:29,51.524639,-0.12864,0.07,49.3,569
720,25/5/2018,15:08:30,51.524647,-0.128629,0.11,49.3,571
721,25/5/2018,15:08:31,51.524651,-0.128627,0.07,49.3,572
722,25/5/2018,15:08:32,51.524651,-0.128625,0.02,49.3,572
723,25/5/2018,15:08:33,51.524654,-0.128622,0.06,49.3,572
724,25/5/2018,15:08:34,51.524658,-0.12862,0,49.3,572
725,25/5/2018,15:08:34,51.524658,-0.12862,0,54.8,570
726,25/5/2018,15:08:35,51.524658,-0.128621,0.19,54.8,570
727,25/5/2018,15:08:35,51.524658,-0.128621,0.19,54.9,571
728,25/5/2018,15:08:36,51.524658,-0.128619,0.26,54.9,570
729,25/5/2018,15:08:37,51.524666,-0.128613,0.5,54.9,571
730,25/5/2018,15:08:38,51.52467,-0.128609,0.39,54.9,569
731,25/5/2018,15:08:39,51.524677,-0.128603,0.09,54.9,569
732,25/5/2018,15:08:37,51.524681,-0.128595,0.11,54.9,571
733,25/5/2018,15:08:37,51.524681,-0.128595,0.11,58.3,569
734,25/5/2018,15:08:38,51.524685,-0.128582,1.93,58.3,568
735,25/5/2018,15:08:39,51.524689,-0.128588,2,58.3,568
736,25/5/2018,15:08:39,51.524689,-0.128588,2,58.5,568
737,25/5/2018,15:08:40,51.524696,-0.128592,3.09,58.5,566
738,25/5/2018,15:08:40,51.524696,-0.128592,3.09,57.7,566
739,25/5/2018,15:08:41,51.524704,-0.128599,2.39,57.7,566
740,25/5/2018,15:08:41,51.524704,-0.128599,2.39,57.5,566
741,25/5/2018,15:08:42,51.524715,-0.128598,3.17,57.5,565
742,25/5/2018,15:08:43,51.524727,-0.128601,3.24,57.5,565
743,25/5/2018,15:08:43,51.524685,-0.12859,3.24,42,565
744,25/5/2018,15:08:44,51.524742,-0.12859,2.91,42,564
745,25/5/2018,15:08:45,51.524754,-0.128595,3.67,42,566
746,25/5/2018,15:08:45,51.524754,-0.128595,3.67,52.2,566
747,25/5/2018,15:08:46,51.524769,-0.128594,3.24,52.2,565
748,25/5/2018,15:08:47,51.52478,-0.128602,3.74,52.2,566
749,25/5/2018,15:08:48,51.524788,-0.128606,2.74,52.2,564
750,25/5/2018,15:08:49,51.524799,-0.128613,3.2,52.2,565
751,25/5/2018,15:08:50,51.524807,-0.12862,3.28,52.2,566
752,25/5/2018,15:08:50,51.524807,-0.12862,3.28,47.4,566
753,25/5/2018,15:08:51,51.524815,-0.128635,3.65,47.4,564
754,25/5/2018,15:08:52,51.524826,-0.128643,3.96,47.4,565
755,25/5/2018,15:08:53,51.52483,-0.128652,3.09,47.4,565
756,25/5/2018,15:08:53,51.52483,-0.128652,3.09,46.5,564
757,25/5/2018,15:08:54,51.524837,-0.128661,3.19,46.5,565
758,25/5/2018,15:08:54,51.524837,-0.128661,3.19,45.8,565
759,25/5/2018,15:08:55,51.524841,-0.128672,3.39,45.8,564
760,25/5/2018,15:08:56,51.524849,-0.128682,3.44,45.8,564
761,25/5/2018,15:08:56,51.524849,-0.128682,3.44,26,565
762,25/5/2018,15:08:57,51.524857,-0.128691,3.26,26,563
763,25/5/2018,15:08:58,51.524864,-0.1287,3.5,26,566
764,25/5/2018,15:08:58,51.524864,-0.1287,3.5,44.1,566
765,25/5/2018,15:08:59,51.524872,-0.128709,3.43,44.1,566
766,25/5/2018,15:08:59,51.524872,-0.128709,3.43,43.8,565
767,25/5/2018,15:09:00,51.524879,-0.128717,3.8,43.8,566
768,25/5/2018,15:09:00,51.524879,-0.128717,3.8,43.4,567
769,25/5/2018,15:09:01,51.524883,-0.128733,3.5,43.4,566
770,25/5/2018,15:09:01,51.524883,-0.128733,3.5,42.7,566
771,25/5/2018,15:09:02,51.524887,-0.128744,3.13,42.7,565
772,25/5/2018,15:09:02,51.524887,-0.128744,3.13,41.8,566
773,25/5/2018,15:09:03,51.524895,-0.128758,3.11,41.8,566
774,25/5/2018,15:09:03,51.524895,-0.128758,3.11,41,566
775,25/5/2018,15:09:04,51.524899,-0.128774,3.46,41,566
